originating_name,target_name,reaction_count,message,name,description,link
BPI,IvCRN,324,"Mluvčí Muslimského bratrstva - což je taková nadnárodní teroristická internacionála - označil Trumpovo vítězství za POHROMU pro islámský a muslimský svět.

U mě dobrý ... 

Komentář: M. Konvička

https://www.jihadwatch.org/2016/11/muslim-brotherhood-trump-victory-a-disaster",Muslim Brotherhood: Trump victory a “disaster”,Merkel warns Trump: Cooperation only if he upholds,https://www.jihadwatch.org/2016/11/muslim-brotherhood-trump-victory-a-disaster
BPI,IvCRN,260,,Náboženský extrémismus,,https://www.facebook.com/NabExt/photos/a.388559446039.209252.375660436039/10155487473111040/?type=3
BPI,IvCRN,257,"Donald Trump volá po naprostém zákazu vstupu muslimů na území USA dokud představitelé státu nezjistí, co se sakra děje. 
Aneb proč byl také zvolen.

Ten nebude na tajňačku tahat do státu nadržené Afghánce jako Sobotka.",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/989580411169924/?type=3
BPI,IvCRN,254,"11. 9. 2014 zrušilo Ministerstvo školství záštitu projektu, který měl nezletilým, v čase kdy nesmějí opustit prostor (!), propagovat islám. Tento projekt byl podpořen americkou ambasádou. To pro ukázku, jaká byla za Obamy politika. 

Trump k islámu pronesl: ""Naprostý zákaz vstupu muslimů na území USA dokud nezjistíme, co se to sakra děje.""

 A proč ne? 

Proč vysoké školy filosofie nejedou aktuálně na dvě směny a neanalyzují korán, hadísy a životopis Mohameda? To druhé dosud nikdo ani nepřeložil z angličtiny. Jak málo někdo ví o tom, čemu napomáhá. Zdrojové texty jsou klíčové, ty neokecají. 

Proč se skoro neučí části historie islámských útoků na Evropu včetně těch na Český stát a posléze na Habsburské soustátí v letech 1526 - 1791? 

Proč Ústav pro studium totalitních režimů neanalyzuje režim Islámského státu, ať víme, co nutí desítky tisíc muslimů z celého světa sjet se na jedno místo, popřít lidskost a zkusit svět zničit? to že chtějí zničit svět říká i Bronislav Ostřanský: http://zpravy.aktualne.cz/zahranici/arabista-islamiste-touzi-po-konci-sveta-vidi-ho-vsude/r~bf56243241a211e5a80c0025900fea04/

Proč existuje výjimka ze zákona o týrání zvířat, která umožňuje utýrat zvíře? A prodávat ho neoznačené v kebabech? A proč Dienstbierova hatefree zve na toto maso do mešit? www.ivcrn.cz/halal-videa/ ? Proč se to sakra jmenuje ""Zákon České národní rady na ochranu zvířat proti týrání"" když to týrání zvířat legalizuje? George Orwell by koukal... 

To bude otázek, než si uvědomíme, co se to sakra děje. 

Zdroj obrázku: http://tn.nova.cz/clanek/islam-na-zakladce-v-trutnove-co-tomu-rika-skolni-inspekce.html",Ministerstvo školství zrušilo záštitu projektu o islámu,"Ministerstvo školství odebralo svou záštitu projektu Muslimové očima českých školáků, který měl středoškolským studentům přiblížit odlišnou kulturu a vychovávat je k toleranci. Podle ministra Marcela Chládka (ČSSD) měli někteří rodiče z projektu obavy a zrušení podpory doporučili také odborníci. Pro...",https://www.novinky.cz/domaci/347471-ministerstvo-skolstvi-zrusilo-zastitu-projektu-o-islamu.html
BPI,parlace,253,"Havlovi pohrobci s pěnou u huby. „Zuřil a křičel a bradu si slinou třísnil,“ citoval nám Ringo Čech z pověsti","Donald Trump, to je velké vítězství. Vyser se na to, Bartoško, vzkazuje Ringo Čech. Rusy všichni provokují, teď to bude jinak","ROZHOVOR „Horáček je statečnej! Líbí se mi, že chce být prezidentem! Ať to zkusí! Já bych mu ale vzkázal: Horáčku, začal jsi trochu brzo. Ono to do voleb ale trochu vychladne... Že byl ve vazbě, tak to přece neznamená, že byl opravdu zavřenej a že něco provedl,“ říká v rozhovoru ParlamentníchListů.c...",http://www.parlamentnilisty.cz/arena/rozhovory/Donald-Trump-to-je-velke-vitezstvi-Vyser-se-na-to-Bartosko-vzkazuje-Ringo-Cech-Rusy-vsichni-provokuji-ted-to-bude-jinak-461860
BPI,IvCRN,249,"""Praha, UMPRUM, 17. listopadu 2016. Je mi moc smutno. Místo sovětských komunistů budeme mít islámský chalifát. Naštěstí jsem už žil dostatečně dlouho."" 

FB Miroslav Melichar

Až se budete divit kam jdou Vaše daně, buďte v klidu - mladí ""umělci"" za ně studují a propagují islamizaci. Dnešní blahobytní studenti totalitu vítají, zatímco ti v devětatřicátém se proti ní postavili a zaplatili za to svými životy. To je vývoj, co?",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/997745453686753/?type=3
BPI,usvit,246,"„Pokud kancléřka Merkelová pozve do Německa a do Evropy statisíce Syřanů a tím způsobí největší imigrační a bezpečnostní krizi v moderní historii Evropy, měla by okamžitě rezignovat. A to jsem ještě mírný! Díky její politice umírali lidé a některé její kroky by se daly označit za trestný čin! Na to už omluva nestačí.

 Nemůže přece udělat nevratné, „smrtící“ kroky a pak říct „nepovedlo se to, tak se omlouvám“! To samé platí pro nikým nevolenou europartu, jako jsou předseda Evropské komise Juncker nebo eurokomisařka Mogheriniová""  uvedl Marek Černoch v rozhovoru pro Parlamentní listy.","Marek Černoch prozradil, co se dělo ve sněmovně kvůli Turecku. Merkelová by měla rezignovat, a to jsem ještě mírný, dodává","ROZHOVOR Šéf poslaneckého klubu hnutí Úsvit Marek Černoch v rozhovoru pro ParlamentníListy.cz prozradil, jak v týdnu probíhalo na výboru Poslanecké sněmovny jednání o bezvízovém styku s Tureckem. A poté připomněl, jak k této...",http://www.parlamentnilisty.cz/arena/rozhovory/Marek-Cernoch-prozradil-co-se-delo-ve-snemovne-kvuli-Turecku-Merkelova-by-mela-rezignovat-a-to-jsem-jeste-mirny-dodava-452024
BPI,IvCRN,235,"Bezpečný sex podle Islámského státu. 

Snad to moc nerozzlobí islamofilní UMPRUM.",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/1000871586707473/?type=3
BPI,IvCRN,233,"Dobre ráno, Ameriko.

Donald Trump je POTVRZEN 45tým presidentem Spojených států amerických.

Právě teď (8:32).",,,
BPI,usvit,230,"Dámy a pánové, Norsko dnes uznává sňatek dospělého imigranta s jedenáctiletou dívkou, ale děti české matce odebralo za údajné zanedbání výchovy. V Německu je dnes evidovaných na 1500 vdaných, či ženatých nedospělých cizinců. Dánsko dokonce v zařízeních pro imigranty vytváří společné bydlení pro dospělé muže s nezletilými nevěstami. Představitelé italských muslimských obcí požadují povolení mnohoženství. 

V pátek a sobotu prosím zastavte premiéra Sobotku a celou naší vládu v jejich proimigrační, bruselské kolaboraci vedené madam Merkelovou. Běžte ke krajským volbám a rozhodněte o naší budoucnosti.",Zabraňme islamizaci České republiky - pojďte k volbám!,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1254446981273157/
BPI,usvit,226,"Ing. Miroslav Lidinský: Premiér Sobotka si  s Angelou Merkelovou notovali nad sankcemi vůči rusku, prý není důvod je rušit. A co podniky, které se kvůli sankcím dostaly do potíží? Co občané, kteří kvůli sankcím přišli o práci? Co Kovosvit ze Sezimova Ústí a jeho 700 zaměstnanců, kteří čekají na mzdy? Premiér si musí uvědomit, že má v první řadě odpovědnost za české občany a ne za to aby se zalíbil německé kancléřce, nebo aby byl oblíbený mezi svými kamarády v Bruselu!",Timeline Photos,,https://www.facebook.com/usvitnarodnikoalice.cz/photos/a.541636472554215.1073741828.526346124083250/1221355581248964/?type=3
BPI,svobodni,226,"Europoslanec za Svobodné: „Turecký prezident Erdogan má zcela jiné představy o právu a demokracii, než máme my. Turecko neleží v Evropě a nepatří do EU, a já proto vyzývám Evropskou radu, aby okamžitě ukončila jednání s Tureckem o členství v EU!“",Petr Mach: Turecko nepatří do EU,,https://www.facebook.com/svobodni/videos/10154546497474704/
BPI,IvCRN,225,"Když francouzská návrhářka odmítne poskytovat své služby Melanii Trump, jásá se a tleská. Když restauratér odmítne poskytovat své služby muslimům, křičí se a hrozí. Dvojí metr, základ každého totalitního myšlení.
https://www.novinky.cz/zahranicni/amerika/421065-francouzska-navrharka-odmita-oblekat-melanii-trumpovou.html",Francouzská návrhářka odmítá oblékat Melanii Trumpovou,"Francouzská módní návrhářka žijící v New Yorku Sophie Thealletová, která vytvořila pro americkou první dámu Michelle Obamovou několik kolekcí, odmítá oblékat její nástupkyni, Melanii Trumpovou. Důvodem jsou politické názory jejího manžela, Donalda Trumpa.",https://www.novinky.cz/zahranicni/amerika/421065-francouzska-navrharka-odmita-oblekat-melanii-trumpovou.html
BPI,IvCRN,223,,Skutečně nekorektně,,https://www.facebook.com/SkutecneNekorektne/photos/a.1056397847716726.1073741827.125104147512772/1251138774909298/?type=3
BPI,spd,220,"Hnutí Svoboda a přímá demokracie – Tomio Okamura děkuje všem příznivcům a voličům, kteří podpořili kandidáty našeho hnutí ve volbách do krajských zastupitelstev. V koalici se Stranou Práv Občanů a v samostatné kandidátce se naše hnutí prosadilo ve většině krajů a desítky našich kandidátů se prosadily do krajských zastupitelstev. Jde o obrovský úspěch vlasteneckého hnutí, které prosazuje přímou demokracií a které existuje pouhých 14 měsíců. Děkujeme za obrovskou práci naším členům a příznivcům, kterou odvedli v průběhu volebních kampaní. Naší zastupitelé budou aktivně prosazovat v rámci krajských zastupitelstev programové cíle našeho hnutí. Jde především o zastavení nelegální imigrace a diktátu EU a prosazování přímé demokracie.",Timeline Photos,,https://www.facebook.com/hnutispd/photos/a.974781025886076.1073741828.937443906286455/1271788262852016/?type=3
BPI,parlace,218,"Pozor, pozor, hovoří Karel Gott",Karel Gott pro PL: Donald J. Trump vrací lidem naději. Jako se to povedlo Reaganovi,"Donald Trump Američanům svým zvolením vrací naději, že lze proměnit americký sen ve skutečnost, říká ParlamentnímListům.cz několikanásobný Český slavík Karel Gott ve spojitosti s cestou amerického miliardáře do Oválné pracovny Bílého domu.",http://www.parlamentnilisty.cz/arena/monitor/Karel-Gott-pro-PL-Donald-J-Trump-vraci-lidem-nadeji-Jako-se-to-povedlo-Reaganovi-462151
BPI,usvit,218,"Jdeme Angele Merkelové říct, co si myslíme o její politice a pozvání imigrantů do Evropy. Přidejte se a pojďte s námi.

Čtvrtek 25. 8. 2016
17:00 Prašný most u Pražského hradu
18:30 U Lichtenštejnského paláce (Kampa, U Sovových mlýnů 4/506) - Pivem a bavorskou klobásou proti islamizaci. 

Děkujeme za podporu a sdílení.",Timeline Photos,,https://www.facebook.com/usvitnarodnikoalice.cz/photos/a.541636472554215.1073741828.526346124083250/1217801298271059/?type=3
BPI,parlace,217,"Odhad výhry z dílny The New York Times z minulého týdne. Špičková, analytická práce...",Timeline Photos,,https://www.facebook.com/parlamentnilisty.cz/photos/a.536242706420626.1073741827.135144949863739/1284867791558110/?type=3
BPI,IvCRN,204,"Američtí neomarxisté v ulicích. Hořící auta, šibenice s Trumpem, trička s CheGuevarou. Děcka z vyšší sociální třídy, která mají z vysokých škol v mozku bramboračku z neomarxismu. ""V davu je i dívka zahalená v burce s nápisem „Jsem muslimka a bojím se“. Černošský mladík v kožené bundě udává hesla... „Zvolily ho hlasy bohatých bílých mužů, ne naše,“ dodává rachitický mladík v černé mikině"" - no a přesně to jsme Vám chtěli vzkázat, multikulturní neomarxistická lůzo! Prý pro vás ""končí svět, jak ho známe"".
A ono fakt jo.
Cítím ve vzduchu transatlantickou kontrarevoluci bílýho muže.
A že teda včas. Je konečně čas, aby se ozvali ti, co se jich už léta nikdo na nic neptal. Ti, co měli držet hubu a táhnout celý tenhle experiment. 

Éra úspěšných multikulturních mladých lidí, kteří pokládají za ""cool"" nenávidět vlastní rasu a vlastní zemi a netolerují jiný názor než svůj, ta už snad končí. 

Dalšími bolestnými výkřiky zlaté mládeže se můžete pobavit zde: https://ageofshitlords.com/election-butthurt-twitter-edition/

Dobré ráno přeji.",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/990286804432618/?type=3
BPI,IvCRN,202,"Generace Američanů za tuhle vlajku bojovaly a umíraly, ale pro tuhle partu individuí před Pradou neznamená nic jiného, než hadr, kterej klidně spálej, když není po jejich. 
Jestli takhle vypadá, a především se chová, ta údajně vzdělaná městská elita, pak díky Bohu za nevzdělané balíky z venkova!

Komentář Karolina Stonjeková",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/991105994350699/?type=3
BPI,IvCRN,202,"Doteď EU vrchnost panáčkovala, jak řekl americký prezident. Právě teď by v tom měla sakra pokračovat. Nebo zůstanou jako poslední bašta Sorosem podporovaného neomarxistického sociálního experimentu? To asi zůstanou jako pověstný Jakešův ""kůl v plotě"", soudruzi!

Trump: ""Sebereme lidi, kteří jsou zločinci, kteří mají záznam v trestním rejstříku, kteří patří ke gangům, kteří pašují drogy (...), bezpochyby dva miliony a možná taky tři miliony a vyhostíme je, anebo je vsadíme do vězení. Ale deportujeme je z naší země, jsou tu nelegálně!""

Zdroj: http://zpravy.idnes.cz/donald-trump-vyhosteni-nelegalnich-pristehovalcu-fwn-/zahranicni.aspx?c=A161113_191835_zahranicni_ekl","Vyhostím až tři miliony nelegálních přistěhovalců, oznámil Trump - iDNES.cz","Nově zvolený americký prezident Donald Trump přislíbil, že ze Spojených států vyhostí až tři miliony nelegálních přistěhovalců. Uvedl to ve výňatku z rozhovoru, který odvysílala americká televizní stanice CBS. Také potvrdil, že hodlá postavit zeď na hranicích s Mexikem, aby omezil nelegální migraci.",http://zpravy.idnes.cz/donald-trump-vyhosteni-nelegalnich-pristehovalcu-fwn-/zahranicni.aspx?c=A161113_191835_zahranicni_ekl
BPI,IvCRN,201,"Mysleli jste si, že nemůžeme zažít dvě totality?
Česká televize dnes PŘESNĚ na 13.11. na výročí  masakru v Paříži v pořadu Objektiv propagovala islamizovanou bruselskou čtvrť Molenbeek. Právě z té sedm útočníků plánovalo a připravovalo jatka, která provedli loni. Nikdo z té čtvrti útočníky nenahlásil..

Pořad přesně počkal na 13. listopadu. To je neuvěřitelný hnus, Česká televize se už neštítí ničeho, tohle je výsměch a propaganda  za naše peníze. Odkazovat ten pořad nebudeme, už jen z úcty k obětem.

""Po dlouhé době jsem se kouknul na ČT 1 na pořad Objektiv. Doufal jsem, že alespoň cestopisy jsou propagandy prosté. Jenže jsem se spletl. Reportáž z Molenbeeku. Jak je to živá část, kde Muslimové mají jen 40% (a nezaměstnanost je zhruba stejná). ""Malebná"" část Belgie připomínající svou barevností Maroko. Zde je představeno Halal BIO řeznictví, mezi krabicemi Fair Trade a stoly dělanými migranty bez vzdělání z palet se muslimský majitel rozplývá nad tím, že integraci zvládá dobře, když nahradil špatné vepřové přípustným Halal skopovým. Je to prý ta správná politika (ano, šária cosi takového píše). Pak místní kulturní centrum, kde je tradiční místo pro sbírky na podporu palestiny. A pozor, naproti přes řeku je imigrační středisko, kde se integrují se svolením vlády už třicet let migranti. Prvně Italové, pak Maročané a dnes všichni arabi.
Pak tu máme pivovar (výborně alkohol co Mohamedáni nemůžou), používají sice Žatecký chmel, ale majitel nezapomene poučit o tom, že na místě začínal jako squoter.
.....
Jinými slovy v Molenbeeku by chtěl žít každý - jenom já ne!
ČT by měla změnit obchodní model a přejít přímo pod Al Jazeeira. ""

PS: berou za tyhle pořady pěšáci nějaké k propagaci islámu určené částky, nebo to dělají dobrovolně?",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/994002990727666/?type=3
